,name,price,total_sales_volume,month_sales_volume,month_revenue,total_revenue,rating_product,total_rating_product,inventory,monthly_event,favorite_product,discount,company,shop_name,shopee_mall,shop_total_review,total_products,response_rate,time_response,experience(unit: month),follower,store_location,special_shop,product_url,rating_rate,segmentation
1189,điện thoại 6s quốc tế và lock đẹp zin,1025000.0,5.0,1.0,1025000.0,5125000.0,5.0,4.0,196.0,1,0,0.5,shopdocongngheHT,shopdocongngheht,0,19000.0,31.0,0.96,0,24.0,11400.0,Phú Thọ,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-6s-Qu%C3%B4%CC%81c-T%C3%AA%CC%81-v%C3%A0-Lock-%C4%91%E1%BA%B9p-zin-i.188863065.5992897947?position=1689,0.8,Ultra_Low_end
1190,"điện thoại xiaomi redmi cũ giá rẻ 2 sim - máy phụ nghe gọi, live stream, ng già, hỗ trợ 4g - pubg, free fire, liên quân",556400.0,8.0,1.0,556400.0,4451200.0,5.0,2.0,12.0,1,1,0.48,TPhone HN,tphone_hn,0,205.0,70.0,0.99,0,5.0,2000.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-c%C5%A9-gi%C3%A1-r%E1%BA%BB-2-SIM-m%C3%A1y-ph%E1%BB%A5-nghe-g%E1%BB%8Di-live-stream-ng-gi%C3%A0-h%E1%BB%97-tr%E1%BB%A3-4G-PUBG-Free-Fire-Li%C3%AAn-qu%C3%A2n-i.440881187.3791287102?position=1690,0.25,Ultra_Low_end
1191,"điện thoại google pixel 2 xl bản 4/64-128gb, snap 835 mạnh mẽ, camrera siêu đẹp",2034000.0,4.0,1.0,2034000.0,8136000.0,5.0,2.0,23.0,1,1,0.4,CHAT Mobile,chatmobile969,0,340.0,42.0,0.9,0,18.0,4100.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Google-Pixel-2-XL-b%E1%BA%A3n-4-64-128Gb-snap-835-m%E1%BA%A1nh-m%E1%BA%BD-camrera-si%C3%AAu-%C4%91%E1%BA%B9p-i.241749563.3681875275?position=1691,0.5,Low_end
1192,mạch bluetooth mono 5w của xe điện,15500.0,12.0,1.0,15500.0,186000.0,5.0,2.0,18.0,1,0,0.38,Đồ chơi thông minh (KST),huy13691,0,236000.0,687.0,0.95,0,48.0,17700.0,Hà Nội,1,https://shopee.vn/M%E1%BA%A1ch-bluetooth-mono-5w-c%E1%BB%A7a-xe-%C4%91i%E1%BB%87n-i.47760708.9546438226?position=1692,0.16666666666666666,Ultra_Low_end
1193,"[gaming phone] điện thoại redmagic 6 pro 5g - amoled 6,8"" | snapdragon 888 5g | ram 16 gb | rom 256 gb | bh 12 tháng",19990000.0,2.0,1.0,19990000.0,39980000.0,5.0,2.0,24.0,1,0,0.0,Redmagic_Official_Store,redmagic_official,1,21.0,14.0,0.93,0,14.0,1200.0,TP. Hồ Chí Minh,0,https://shopee.vn/-GAMING-PHONE-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Redmagic-6-Pro-5G-AMOLED-6-8-Snapdragon-888-5G-RAM-16-GB-ROM-256-GB-BH-12-Th%C3%A1ng-i.301723517.8747227239?position=1693,1.0,High_end
1194,"điện thoại lg v50thinq 5g, ram (6/128g), chip snapdragon 855, pin 4k, chiến game cực mượt",3438000.0,4.0,1.0,3438000.0,13752000.0,5.0,2.0,20.0,1,0,0.1,BEAT Mobile Store,hungvuong6868,0,191.0,94.0,0.93,0,19.0,4500.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-LG-V50ThinQ-5G-Ram-(6-128G)-Chip-Snapdragon-855-Pin-4k-Chi%E1%BA%BFn-Game-C%E1%BB%B1c-M%C6%B0%E1%BB%A3t-i.236893379.4537820194?position=1695,0.5,Low_end
1195,điện thoại realme 6i ram 4gb 128gb mới 100% hàng chính hãng,3799000.0,3.0,1.0,3799000.0,11397000.0,5.0,2.0,97.0,1,0,0.0,sanhangngoai.com,sanhangngoai.com,0,28000.0,237.0,0.15,0,36.0,60000.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Realme-6i-ram-4GB-128GB-m%E1%BB%9Bi-100-h%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.76799913.4436030870?position=1696,0.6666666666666666,Low_end
1196,"nguyên zin, chính hãng, điện thoại cổ motorola rokr e1",1300000.0,3.0,1.0,1300000.0,3900000.0,4.0,2.0,1.0,1,0,0.0,115haonam,115haonam,0,93.0,159.0,0.8,0,35.0,242.0,Hà Nội,0,https://shopee.vn/NGUY%C3%8AN-ZIN-ch%C3%ADnh-h%C3%A3ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BB%95-Motorola-Rokr-E1-i.101617865.5617760691?position=1698,0.6666666666666666,Ultra_Low_end
1197,màn hình iphone xr zin tháo máy - tặng kính cường lực,954100.0,1.0,1.0,954100.0,954100.0,5.0,1.0,136.0,0,0,0.06,huynhminhtrang94,t2shopgiagoc,0,18.0,129.0,0.98,0,48.0,91.0,Quảng Nam,0,https://shopee.vn/M%C3%A0n-H%C3%ACnh-iPhone-Xr-Zin-Th%C3%A1o-M%C3%A1y-T%E1%BA%B7ng-k%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-i.51675852.12009420491?position=1701,1.0,Ultra_Low_end
1198,[rẻ vô địch] điện thoại oppo neo 7 (a33w) chính hãng đẹp zin,618000.0,1.0,1.0,618000.0,618000.0,5.0,1.0,95.0,1,0,0.0,vinh19922,vinh19922,0,290.0,25.0,0.97,0,34.0,3500.0,Hải Phòng,1,https://shopee.vn/-R%E1%BA%BB-V%C3%B4-%C4%90%E1%BB%8Bch-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Oppo-neo-7-(A33w)-ch%C3%ADnh-h%C3%A3ng-%C4%91%E1%BA%B9p-zin-i.113506450.11038064516?position=1704,1.0,Ultra_Low_end
1199,điện thoại asus rog phone 5 12/128gb gaming khang nhung - hàng nhập khẩu,15876000.0,1.0,1.0,15876000.0,15876000.0,5.0,1.0,9.0,1,1,0.02,Kim Nhung Mobile,kimnhungmobile,0,22000.0,581.0,0.86,0,48.0,26400.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Asus-ROG-Phone-5-12-128GB-Gaming-Khang-Nhung-H%C3%A0ng-Nh%E1%BA%ADp-Kh%E1%BA%A9u-i.39104237.10037763139?position=1705,1.0,High_end
1200,điện thoại xiaomi mi 11 lite,7990000.0,2.0,1.0,7990000.0,15980000.0,0.0,0.0,25.0,0,0,0.0,Thế Giới Di Động Official,thegioididong_official_store,1,134.0,1200.0,0.98,0,1.5,4900.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Mi-11-Lite-i.524196099.12703403007?position=1706,0.0,Mid_to_High_end
1201,"điên thoại iphone cũ - iphone 5 quốc tế chính hãng , tặng kèm phụ kiện. hỗ trợ bảo hành toàn quốc hd shop",445825.0,8.0,2.0,891650.0,3566600.0,4.0,2.0,275.0,1,0,0.15,IPHONE IPAD PHỤ KIỆN GIÁ TỐT,duongbimbimm,0,99000.0,255.0,0.81,0,23.0,31900.0,Hà Nội,1,https://shopee.vn/%C4%90i%C3%AAn-tho%E1%BA%A1i-iphone-c%C5%A9-iphone-5-qu%E1%BB%91c-t%E1%BA%BF-ch%C3%ADnh-h%C3%A3ng-t%E1%BA%B7ng-k%C3%A8m-ph%E1%BB%A5-ki%E1%BB%87n.-h%E1%BB%97-tr%E1%BB%A3-b%E1%BA%A3o-h%C3%A0nh-to%C3%A0n-qu%E1%BB%91c-HD-shop-i.203317301.9194183025?position=1707,0.25,Ultra_Low_end
1202,điện thoại 1280 đầy đủ phụ kiện full hộp(lỗi 1 đổi 1),150000.0,4.0,1.0,150000.0,600000.0,1.0,1.0,144.0,0,1,0.0,Hoàng Trần Bán Buôn,hoangbaochau2020,0,11000.0,430.0,0.67,0,12.0,5000.0,Lạng Sơn,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-1280-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-ph%E1%BB%A5-ki%E1%BB%87n-full-h%E1%BB%99p(l%E1%BB%97i-1-%C4%91%E1%BB%95i-1)-i.318021875.2929668897?position=1708,0.25,Ultra_Low_end
1203,điện thoại apple iphone 12 mini 128gb - hàng chính hãng vn/a,12204900.0,1.0,1.0,12204900.0,12204900.0,0.0,0.0,1.0,1,0,0.29,Minh Tuấn Mobile Official,minhtuanmobile.official,1,29.0,52.0,0.85,0,3.0,784.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Apple-iPhone-12-Mini-128GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-VN-A-i.487028617.11920609662?position=1709,0.0,Mid_to_High_end
1204,[mã skamsale10 giảm 10% đơn 200k] điện thoại xiaomi redmi note 10s (8gb/128gb) - hàng chính hãng,4837560.0,1.0,1.0,4837560.0,4837560.0,5.0,1.0,1.0,1,0,0.16,Long Hưng Mobile,longhung_mobilestore,0,101000.0,1000.0,1.0,0,48.0,22200.0,Bến Tre,1,https://shopee.vn/-M%C3%A3-SKAMSALE10-gi%E1%BA%A3m-10-%C4%91%C6%A1n-200K-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-10S-(8GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.40757878.6691736135?position=1710,1.0,Mid_end
1206,điện thoại xiaomi redmi note 4x ram 3gb bộ nhớ 32gb mới chính hãng chơi game liên quân freefire pubg mượt - nhập khẩu,1335600.0,3.0,1.0,1335600.0,4006800.0,4.33,3.0,7.0,1,0,0.16,Shop Online Điện thoại giá rẻ,luutuyen01,0,380.0,25.0,0.97,1,21.0,7200.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-Note-4x-ram-3gb-b%E1%BB%99-nh%E1%BB%9B-32gb-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-ch%C6%A1i-game-li%C3%AAn-qu%C3%A2n-freefire-pubg-m%C6%B0%E1%BB%A3t-NH%E1%BA%ACP-KH%E1%BA%A8U-i.214979459.5652043402?position=1712,1.0,Ultra_Low_end
1207,"điện thoại samsung galaxy a9 pro 2019 ( 6g/128gb) 6.4 inch infinity - đẹp như mới, triple camera",3116000.0000000005,1.0,1.0,3116000.0000000005,3116000.0000000005,5.0,1.0,198.0,1,0,0.18,ZIN MOBILE,zinmobile104daotan,0,490.0,187.0,0.79,0,48.0,8000.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A9-Pro-2019-(-6G-128Gb)-6.4-inch-INFINITY-%C4%90%E1%BA%B9p-nh%C6%B0-m%E1%BB%9Bi-Triple-Camera-i.38728286.9329877137?position=1714,1.0,Low_end
1211,điện thoại oppo a54 (4gb/128gb) - hàng chính hãng,3906210.0,5.0,1.0,3906210.0,19531050.0,5.0,1.0,40.0,1,0,0.11,Long Hưng Mobile Mall,longhung_mobile,1,27000.0,569.0,1.0,0,11.0,20800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A54-(4GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.331695868.6487323092?position=1719,0.2,Low_end
1213,điện thoại 4 sim 4 sóng landrover c18,380000.0,4.0,1.0,380000.0,1520000.0,5.0,1.0,18.0,1,1,0.0,SHOP TIÊU DÙNG_OFFICIAL,shoptieudung.com.vn,0,39000.0,237.0,0.72,0,48.0,21500.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-4-Sim-4-So%CC%81ng-Landrover-C18-i.25826246.5157436698?position=1722,0.25,Ultra_Low_end
1214,camera trước iphone 6s plus,109000.0,7.0,1.0,109000.0,763000.0,5.0,1.0,48.0,1,1,0.0,Phụ Kiện Linh Tâm,shop.uy.tin,0,44000.0,1600.0,0.86,0,48.0,3100.0,Hà Nội,1,https://shopee.vn/Camera-tr%C6%B0%E1%BB%9Bc-Iphone-6S-Plus-i.26132185.4271516095?position=1723,0.14285714285714285,Ultra_Low_end
1215,điện thoại sony xperia xz3 bản quốc tế 2 sim,11300000.0,5.0,1.0,11300000.0,56500000.0,5.0,1.0,5.0,1,0,0.0,sp.groceries,sp.groceries,0,101.0,11.0,0.07,1,36.0,15.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-SONY-Xperia-XZ3-b%E1%BA%A3n-Qu%E1%BB%91c-t%E1%BA%BF-2-sim-i.69979363.1860009383?position=1724,0.2,Mid_to_High_end
1216,"nguyên zin, chính hãng, điện thoại cổ nokia n92",1500000.0,2.0,1.0,1500000.0,3000000.0,5.0,1.0,48.0,1,0,0.0,115haonam,115haonam,0,93.0,159.0,0.8,0,35.0,242.0,Hà Nội,0,https://shopee.vn/NGUY%C3%8AN-ZIN-ch%C3%ADnh-h%C3%A3ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BB%95-Nokia-N92-i.101617865.4057352147?position=1725,0.5,Ultra_Low_end
1217,điện thoại kích sim 2 sim 2 sóng nhanh gọn tiện lợi,250000.0,6.0,2.0,500000.0,1500000.0,5.0,1.0,106950.0,1,0,0.0,simmaymangiare8888,simmaymangiare8888,0,349.0,317.0,0.68,0,22.0,8300.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-K%C3%ADch-Sim-2-Sim-2-S%C3%B3ng-Nhanh-G%E1%BB%8Dn-Ti%E1%BB%87n-L%E1%BB%A3i-i.205805670.4742722192?position=1727,0.16666666666666666,Ultra_Low_end
1218,điện thoại nghe gọi (cũ) sóng khỏe,79495.0,2.0,1.0,79495.0,158990.0,5.0,2.0,1.0,0,0,0.0,NguyenSangTN202,nguyensang202vntn,0,48.0,46.0,0.87,0,4.0,86.0,Thái Nguyên,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-nghe-g%E1%BB%8Di-(c%C5%A9)-s%C3%B3ng-kh%E1%BB%8Fe-i.462687508.11535249633?position=1728,1.0,Ultra_Low_end
1219,điện thoại nokia 1280 kèm pin + sạc bảo hành 6 tháng,152150.0,2.0,1.0,152150.0,304300.0,5.0,2.0,97.0,1,0,0.15,Phụ Kiện Quang Hanh,quanghanh2711,0,31000.0,103.0,0.99,1,33.0,5600.0,Hà Nội,1,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-Nokia-1280-k%C3%A8m-pin-s%E1%BA%A1c-b%E1%BA%A3o-h%C3%A0nh-6-TH%C3%81NG-i.117757337.11509475429?position=1729,1.0,Ultra_Low_end
1221,điện thoại oppo f3 lite ram 3 bộ nhớ 32gb,970000.0,2.0,1.0,970000.0,1940000.0,5.0,2.0,1.0,0,0,0.0,phuccon541,phuccon541,0,12.0,32.0,0.75,0,31.0,26.0,Tuyên Quang,0,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-oppo-f3-lite-ram-3-b%E1%BB%99-nh%E1%BB%9B-32gb-i.133335212.9689820920?position=1734,1.0,Ultra_Low_end
1223,điện thoại oppo a33 a33m ram 2g 16g - snap 410 màn 5.0 ips,618000.0,7.0,1.0,618000.0,4326000.0,5.0,2.0,67.0,1,1,0.0,Thế Linh Store,thelinhstore,0,22000.0,499.0,0.93,0,48.0,60100.0,Nghệ An,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-A33-A33m-ram-2G-16G-Snap-410-M%C3%A0n-5.0-IPS-i.49282974.9384456482?position=1736,0.2857142857142857,Ultra_Low_end
1224,bo mạch nokia e71 công ty,85000.0,2.0,1.0,85000.0,170000.0,5.0,2.0,198.0,0,0,0.0,haidangmobile8686,dienthoai_nokia18,0,158.0,37.0,0.9,0,32.0,112.0,Nam Định,0,https://shopee.vn/Bo-m%E1%BA%A1ch-Nokia-E71-c%C3%B4ng-ty-i.129649666.8489271965?position=1737,1.0,Ultra_Low_end
1225,điện thoại nokia 1202 chính hãng tặng kèm sim 3g-bảo hành 12 tháng,153090.0,11.0,1.0,153090.0,1683990.0,5.0,2.0,11.0,1,0,0.1,dien.tu.2tek.7.k,shopcongnghe7,0,175.0,85.0,0.71,0,31.0,70.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-nokia-1202-ch%C3%ADnh-h%C3%A3ng-t%E1%BA%B7ng-k%C3%A8m-sim-3g-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.131595456.8466146752?position=1738,0.18181818181818182,Ultra_Low_end
1226,xiaomi redmi k20 pro ram 6g 8g bộ nhớ 64g 128g,5390000.0,3.0,1.0,5390000.0,16170000.0,5.0,3.0,13.0,1,0,0.0,A.Q_Mobile,a.q_mobile,0,47.0,11.0,0.67,0,20.0,533.0,Hà Nội,0,https://shopee.vn/Xiaomi-redmi-K20-pro-ram-6G-8G-b%E1%BB%99-nh%E1%BB%9B-64G-128G-i.228149948.8233678355?position=1739,1.0,Mid_end
1227,xiaomi redmi k20 pro ram 6g 8g bộ nhớ 64g 128g,5390000.0,3.0,1.0,5390000.0,16170000.0,5.0,3.0,13.0,1,0,0.0,A.Q_Mobile,a.q_mobile,0,47.0,11.0,0.67,0,20.0,533.0,Hà Nội,0,https://shopee.vn/Xiaomi-redmi-K20-pro-ram-6G-8G-b%E1%BB%99-nh%E1%BB%9B-64G-128G-i.228149948.8233678355?position=1740,1.0,Mid_end
1228,xả lỗ iring siêu xinh giá rẻ,3000.0,6.0,1.0,3000.0,18000.0,5.0,2.0,93.0,1,0,0.0,TỔNG KHO PHỤ KIỆN HOÀNG DƯƠNG,giang_96.huong,0,81.0,66.0,0.5,0,35.0,94.0,Hưng Yên,0,https://shopee.vn/X%E1%BA%A3-l%E1%BB%97-iring-si%C3%AAu-xinh-gi%C3%A1-r%E1%BA%BB-i.105419124.8177201749?position=1741,0.3333333333333333,Ultra_Low_end
1229,"khay sim nokia 6.1 plus/ nokia x6 (2018), khay hybrid, kèm ngăn đựng thẻ nhớ",80000.0,8.0,1.0,80000.0,640000.0,5.0,3.0,7.0,1,1,0.0,Thương Gia Đỗ_Hà Nội,thuonggiado.com.vn,0,997.0,1300.0,0.81,0,20.0,325.0,Hà Nội,1,https://shopee.vn/Khay-sim-Nokia-6.1-Plus-Nokia-X6-(2018)-khay-hybrid-k%C3%A8m-ng%C4%83n-%C4%91%E1%BB%B1ng-th%E1%BA%BB-nh%E1%BB%9B-i.226728772.7717320494?position=1742,0.375,Ultra_Low_end
1230,điện thoại di động nokia 105 2 sim (2019) - hàng chính hãng,365000.0,2.0,1.0,365000.0,730000.0,5.0,2.0,98.0,0,0,0.0,Shop_simsale2,shopsimsale2,0,64.0,32.0,0.96,1,48.0,207.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-di-%C4%91%E1%BB%99ng-NOKIA-105-2-SIM-(2019)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.35449507.7639819830?position=1743,1.0,Ultra_Low_end
1231,điện thoại chính hãng panasonic kx-tsc11,490000.0,4.0,1.0,490000.0,1960000.0,5.0,2.0,1.0,1,0,0.0,VẠN NIÊN SHOP,mrken153,0,103.0,74.0,0.73,1,48.0,16.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-ch%C3%ADnh-h%C3%A3ng-Panasonic-KX-TSC11-i.64356112.7569737142?position=1744,0.5,Ultra_Low_end
1232,[giảm giá] xác điện thoại giá rẻ samsung j700 j400,230000.0,3.0,1.0,230000.0,690000.0,5.0,2.0,14.0,1,0,0.0,Phụ kiện Phi Long,nguyenphilong9x,0,42.0,45.0,0.57,0,11.0,90.0,Nam Định,0,https://shopee.vn/-Gi%E1%BA%A3m-gi%C3%A1-X%C3%A1c-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-gi%C3%A1-r%E1%BA%BB-Samsung-J700-J400-i.338237533.7263464949?position=1745,0.6666666666666666,Ultra_Low_end
1233,điện thoại oppo reno 2/reno 10x zoom (8/256gb),5490000.0,4.0,1.0,5490000.0,21960000.0,5.0,2.0,2.0,1,0,0.0,Amazing Media,ha_vitaminb,0,195.0,73.0,0.57,0,60.0,183.0,Hải Phòng,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-Reno-2-reno-10x-zoom-(8-256Gb)-i.9389628.6292343095?position=1746,0.5,Mid_end
1234,khay kích hoạt sim điện thoại,30000.0,7.0,1.0,30000.0,210000.0,5.0,2.0,128.0,0,1,0.0,ductuy PHUKIENDIENTHOAI,ductuy,0,973.0,1900.0,0.75,0,48.0,174.0,Hà Nội,0,https://shopee.vn/Khay-k%C3%ADch-ho%E1%BA%A1t-sim-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-i.35393307.6011334362?position=1747,0.2857142857142857,Ultra_Low_end
1236,khay sim điện thoai oppo a83,35000.0,4.0,1.0,35000.0,140000.0,5.0,3.0,124.0,1,0,0.0,vandumobile,vandumobile,0,314.0,298.0,0.88,0,23.0,158.0,Lào Cai,0,https://shopee.vn/khay-sim-%C4%91i%E1%BB%87n-thoai-oppo-a83-i.203519908.5858009043?position=1749,0.75,Ultra_Low_end
1238,"điện thoại sam sung j7 pro ( j730 ) ram 3/32gb zin mới ( tặng cường lực và cáp sạc ), camera nét, pin khỏe",1591500.0,2.0,1.0,1591500.0,3183000.0,5.0,2.0,10.0,1,0,0.0,DIENTHOAI_KIENSTORE,dienthoai_kienstore,0,171.0,12.0,0.99,1,5.0,89.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sam-sung-J7-pro-(-j730-)-Ram-3-32GB-zin-m%E1%BB%9Bi-(-t%E1%BA%B7ng-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-v%C3%A0-c%C3%A1p-s%E1%BA%A1c-)-Camera-n%C3%A9t-pin-kh%E1%BB%8Fe-i.448296087.5492951953?position=1751,1.0,Ultra_Low_end
1239,[ rẻ nhất ] máy pos cầm tay sunmi v1s - tặng 10 cuộn giấy- bản quốc tế ch play tải app grab- now- beamin- kiotviet...,3690000.0,18.0,1.0,3690000.0,66420000.0,5.0,2.0,99992.0,1,0,0.0,ALOPOS - MÁY TÍNH TIỀN,alopos,0,11000.0,143.0,0.7,0,48.0,762.0,TP. Hồ Chí Minh,0,https://shopee.vn/-R%E1%BA%BA-NH%E1%BA%A4T-M%C3%81Y-POS-C%E1%BA%A6M-TAY-SUNMI-V1S-T%E1%BA%B7ng-10-Cu%E1%BB%99n-Gi%E1%BA%A5y-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-CH-Play-T%E1%BA%A3i-App-Grab-Now-Beamin-KiotViet...-i.57626384.5001959677?position=1753,0.1111111111111111,Low_end
1240,"[nokia 105] điện thoại giá rẻ nokia 105, hàng công ty mới, bh 1 tháng kèm pin sạc",120150.0,17.0,1.0,120150.0,2042550.0,5.0,2.0,193.0,0,0,0.0,Điện thoại balushop26,balushop26,0,31.0,24.0,0.42,0,31.0,1500.0,TP. Hồ Chí Minh,0,https://shopee.vn/-nokia-105-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-gi%C3%A1-r%E1%BA%BB-nokia-105-h%C3%A0ng-c%C3%B4ng-ty-m%E1%BB%9Bi-BH-1-th%C3%A1ng-k%C3%A8m-pin-s%E1%BA%A1c-i.134758432.4919378816?position=1754,0.11764705882352941,Ultra_Low_end
1242,điện thoại oppo neo5 a31 2sim ram 1g/8g chiến tiktok fb zalo ngon..,522250.0,8.0,1.0,522250.0,4178000.0,5.0,2.0,152.0,0,1,0.0,Phone Mai,phonelala2019,0,777.0,144.0,0.62,0,22.0,1000.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Oppo-Neo5-A31-2sim-Ram-1G-8G-Chi%E1%BA%BFn-TikTok-FB-Zalo-ngon..-i.208445880.4547823496?position=1756,0.25,Ultra_Low_end
1244,[mã skamclu9 giảm 10% đơn 100k] điện thoại nokia 6300 4g - hàng chính hãng,953740.0,6.0,1.0,953740.0,5722440.0,5.0,2.0,54.0,1,0,0.14,Long Hưng Mobile,longhung_mobilestore,0,101000.0,1000.0,1.0,0,48.0,22200.0,Bến Tre,1,https://shopee.vn/-M%C3%A3-SKAMCLU9-gi%E1%BA%A3m-10-%C4%91%C6%A1n-100K-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-6300-4G-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.40757878.4063469747?position=1758,0.3333333333333333,Ultra_Low_end
1245,✅ chính hãng ✅ cặp camera trước sau oppo realme 2 pro chính hãng giá rẻ,244000.0,9.0,1.0,244000.0,2196000.0,5.0,2.0,387.0,1,1,0.0,Yuki Mobile,yukimobile,0,29000.0,1800.0,0.83,0,27.0,11200.0,TP. Hồ Chí Minh,0,https://shopee.vn/%E2%9C%85-Ch%C3%ADnh-H%C3%A3ng-%E2%9C%85-C%E1%BA%B7p-Camera-Tr%C6%B0%E1%BB%9Bc-Sau-Oppo-Realme-2-Pro-Ch%C3%ADnh-H%C3%A3ng-Gi%C3%A1-R%E1%BA%BB-i.161550338.4042221814?position=1759,0.2222222222222222,Ultra_Low_end
1246,xả kho điện thoại k8 sang trọng-rẻ vô địch,289100.00000000006,2.0,1.0,289100.00000000006,578200.0000000001,5.0,2.0,9.0,1,0,0.41,vertucaocap.com,vertucaocap,0,43.0,29.0,0.22,0,34.0,3300.0,Bắc Ninh,0,https://shopee.vn/X%E1%BA%A3-Kho-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-K8-sang-tr%E1%BB%8Dng-R%E1%BA%BB-V%C3%B4-%C4%90%E1%BB%8Bch-i.116456903.3687581115?position=1760,1.0,Ultra_Low_end
1247,điện thoại 4 sim mới nhất 2020 maxfone v12 giá rẻ,399000.0,9.0,1.0,399000.0,3591000.0,5.0,2.0,0.0,1,0,0.0,dien.thoai.2tek.4.h,dienthoaidoc4,0,239.0,213.0,0.34,0,18.0,3200.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-4-sim-m%E1%BB%9Bi-nh%E1%BA%A5t-2020-MaxFone-V12-gi%C3%A1-r%E1%BA%BB-i.240476593.3337163415?position=1761,0.2222222222222222,Ultra_Low_end
1248,"nguyên zin, chính hãng, điện thoại cổ nokia 3410 (ib chọn màu)",600000.0,2.0,1.0,600000.0,1200000.0,5.0,2.0,47.0,1,0,0.0,115haonam,115haonam,0,93.0,159.0,0.8,0,35.0,242.0,Hà Nội,0,https://shopee.vn/NGUY%C3%8AN-ZIN-ch%C3%ADnh-h%C3%A3ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BB%95-nokia-3410-(ib-cho%CC%A3n-ma%CC%80u)-i.101617865.3130253920?position=1762,1.0,Ultra_Low_end
